time_step,bicg_total_misses,bicg_dead_misses,atax_total_misses,atax_dead_misses
28861,41,41,43,43
28862,43,43,47,47
28863,44,44,44,44
28864,51,51,45,45
28865,43,43,46,46
28866,48,48,53,53
28867,51,51,51,51
28868,52,52,46,46
28869,48,48,47,47
28870,47,47,44,44
28871,44,44,50,50
28872,51,51,52,52
28873,44,44,50,50
28874,47,47,47,47
28875,44,44,51,51
28876,43,43,51,51
28877,36,36,50,50
28878,41,41,55,55
28879,42,42,52,52
28880,37,37,50,50
28881,36,36,50,50
28882,39,39,44,44
28883,38,38,41,41
28884,37,37,43,43
28885,42,42,40,40
28886,43,43,37,37
28887,42,42,36,36
28888,39,39,35,35
28889,41,41,36,36
28890,35,35,40,40
28891,34,34,45,45
28892,42,42,40,40
28893,40,40,44,44
28894,35,35,42,42
28895,40,40,45,45
28896,43,43,38,38
28897,51,51,37,37
28898,46,46,32,32
28899,48,48,39,39
28900,47,47,35,35
28901,45,45,37,37
28902,37,37,35,35
28903,35,35,41,41
28904,37,37,45,45
28905,40,40,49,49
28906,35,35,50,50
28907,36,36,49,49
28908,39,39,52,52
28909,44,44,47,47
28910,46,46,44,44
28911,47,47,41,41
28912,44,44,39,39
28913,48,48,41,41
28914,46,46,37,37
28915,48,48,36,36
28916,43,43,38,38
28917,40,40,37,37
28918,37,37,39,39
28919,41,41,41,41
28920,45,45,44,44
28921,41,41,46,46
28922,44,44,51,51
28923,46,46,50,50
28924,43,43,45,45
28925,41,41,45,45
28926,46,46,49,49
28927,46,46,48,48
28928,45,45,46,46
28929,44,44,46,46
28930,44,44,50,50
28931,44,44,46,46
28932,39,39,45,45
28933,41,41,47,47
28934,47,47,49,49
28935,40,40,46,46
28936,44,44,45,45
28937,44,44,45,45
28938,44,44,47,47
28939,43,43,47,47
28940,44,44,46,46
28941,40,40,44,44
28942,42,42,43,43
28943,39,39,44,44
28944,40,40,41,41
28945,35,35,40,40
28946,37,37,40,40
28947,43,43,47,47
28948,44,44,46,46
28949,45,45,43,43
28950,38,38,41,41
28951,53,53,46,46
28952,50,50,44,44
28953,50,50,44,44
28954,43,43,43,43
28955,49,49,46,46
28956,44,44,44,44
28957,46,46,47,47
28958,42,42,44,44
28959,43,43,45,45
28960,41,41,45,45
28961,35,35,51,51
28962,34,34,48,48
28963,37,37,47,47
28964,39,39,45,45
28965,41,41,51,51
28966,39,39,48,48
28967,42,42,45,45
28968,37,37,45,45
28969,41,41,39,39
28970,45,45,38,38
28971,41,41,36,36
28972,38,38,37,37
28973,38,38,36,36
28974,36,36,38,38
28975,37,37,36,36
28976,34,34,38,38
28977,32,32,38,38
28978,31,31,38,38
28979,32,32,43,43
28980,35,35,46,46
28981,42,42,40,40
28982,43,43,41,41
28983,44,44,42,42
28984,45,45,40,40
28985,53,53,35,35
28986,51,51,35,35
28987,46,46,38,38
28988,46,46,42,42
28989,48,48,37,37
28990,51,51,41,41
28991,37,37,42,42
28992,36,36,47,47
28993,32,32,45,45
28994,31,31,47,47
28995,28,28,42,42
28996,26,26,49,49
28997,25,25,46,46
28998,27,27,43,43
28999,26,26,46,46
29000,26,26,39,39
29001,28,28,46,46
29002,35,35,46,46
29003,33,33,49,49
29004,33,33,51,51
29005,34,34,52,52
29006,37,37,47,47
29007,39,39,40,40
29008,40,40,42,42
29009,39,39,43,43
29010,43,43,41,41
29011,42,42,38,38
29012,42,42,33,33
29013,47,47,35,35
29014,47,47,36,36
29015,48,48,40,40
29016,48,48,40,40
29017,42,42,44,44
29018,42,42,42,42
29019,44,44,44,44
29020,41,41,41,41
29021,39,39,42,42
29022,39,39,40,40
29023,41,41,37,37
29024,41,41,42,42
29025,38,38,38,38
29026,38,38,39,39
29027,35,35,35,35
29028,35,35,35,35
29029,32,32,37,37
29030,36,36,35,35
29031,35,35,36,36
29032,37,37,36,36
29033,37,37,36,36
29034,40,40,32,32
29035,38,38,33,33
29036,39,39,35,35
29037,43,43,41,41
29038,45,45,41,41
29039,43,43,41,41
29040,38,38,42,42
29041,38,38,48,48
29042,36,36,43,43
29043,33,33,45,45
29044,33,33,43,43
29045,33,33,39,39
29046,32,32,39,39
29047,31,31,34,34
29048,32,32,39,39
29049,34,34,40,40
29050,38,38,42,42
29051,39,39,37,37
29052,39,39,37,37
29053,35,35,37,37
29054,35,35,34,34
29055,39,39,37,37
29056,39,39,34,34
29057,37,37,36,36
29058,38,38,31,31
29059,37,37,31,31
29060,39,39,36,36
29061,37,37,36,36
29062,43,43,40,40
29063,42,42,42,42
29064,45,45,45,45
29065,42,42,48,48
29066,41,41,42,42
29067,42,42,46,46
29068,36,36,41,41
29069,37,37,43,43
29070,31,31,37,37
29071,29,29,37,37
29072,29,29,32,32
29073,31,31,35,35
29074,29,29,34,34
29075,30,30,35,35
29076,35,35,37,37
29077,37,37,41,41
29078,36,36,44,44
29079,37,37,44,44
29080,38,38,45,45
29081,43,43,44,44
29082,39,39,47,47
29083,40,40,46,46
29084,39,39,41,41
29085,41,41,44,44
29086,35,35,41,41
29087,35,35,39,39
29088,40,40,37,37
29089,39,39,41,41
29090,40,40,42,42
29091,39,39,42,42
29092,36,36,40,40
29093,36,36,45,45
29094,35,35,45,45
29095,36,36,45,45
29096,33,33,46,46
29097,32,32,49,49
29098,33,33,51,51
29099,36,36,49,49
29100,36,36,50,50
29101,36,36,50,50
29102,38,38,46,46
29103,39,39,50,50
29104,40,40,53,53
29105,42,42,49,49
29106,39,39,44,44
29107,40,40,45,45
29108,41,41,47,47
29109,41,41,39,39
29110,41,41,35,35
29111,38,38,40,40
29112,34,34,42,42
29113,34,34,41,41
29114,33,33,43,43
29115,32,32,39,39
29116,33,33,40,40
29117,30,30,45,45
29118,28,28,49,49
29119,33,33,46,46
29120,31,31,44,44
29121,34,34,45,45
29122,32,32,46,46
29123,36,36,40,40
29124,38,38,34,34
29125,36,36,37,37
29126,37,37,42,42
29127,37,37,36,36
29128,37,37,35,35
29129,35,35,38,38
29130,37,37,41,41
29131,38,38,40,40
29132,43,43,42,42
29133,42,42,46,46
29134,45,45,48,48
29135,44,44,50,50
29136,46,46,49,49
29137,47,47,52,52
29138,49,49,50,50
29139,44,44,45,45
29140,42,42,45,45
29141,41,41,40,40
29142,38,38,40,40
29143,36,36,40,40
29144,36,36,40,40
29145,36,36,40,40
29146,36,36,43,43
29147,38,38,39,39
29148,42,42,41,41
29149,42,42,42,42
29150,41,41,49,49
29151,43,43,48,48
29152,44,44,52,52
29153,42,42,50,50
29154,41,41,46,46
29155,37,37,48,48
29156,36,36,49,49
29157,35,35,44,44
29158,36,36,39,39
29159,36,36,42,42
29160,36,36,44,44
29161,40,40,44,44
29162,37,37,43,43
29163,37,37,47,47
29164,37,37,47,47
29165,40,40,49,49
29166,36,36,53,53
29167,35,35,57,57
29168,36,36,52,52
29169,33,33,53,53
29170,29,29,56,56
29171,33,33,47,47
29172,39,39,48,48
29173,38,38,49,49
29174,35,35,44,44
29175,42,42,37,37
29176,43,43,39,39
29177,42,42,35,35
29178,44,44,41,41
29179,43,43,30,30
29180,48,48,32,32
29181,47,47,40,40
29182,44,44,39,39
29183,45,45,44,44
29184,43,43,43,43
29185,43,43,49,49
29186,42,42,44,44
29187,41,41,45,45
29188,41,41,40,40
29189,34,34,47,47
29190,37,37,41,41
29191,35,35,43,43
29192,37,37,41,41
29193,41,41,43,43
29194,38,38,38,38
29195,39,39,38,38
29196,38,38,43,43
29197,36,36,38,38
29198,40,40,42,42
29199,43,43,50,50
29200,44,44,46,46
29201,42,42,42,42
29202,38,38,47,47
29203,41,41,38,38
29204,43,43,41,41
29205,38,38,50,50
29206,39,39,43,43
29207,39,39,42,42
29208,40,40,47,47
29209,38,38,42,42
29210,36,36,39,39
29211,33,33,50,50
29212,30,30,44,44
29213,34,34,46,46
29214,35,35,49,49
29215,37,37,41,41
29216,35,35,39,39
29217,39,39,41,41
29218,38,38,34,34
29219,35,35,36,36
29220,34,34,41,41
29221,39,39,32,32
29222,38,38,32,32
29223,37,37,39,39
29224,34,34,37,37
29225,39,39,34,34
29226,39,39,39,39
29227,36,36,41,41
29228,40,40,39,39
29229,44,44,41,41
29230,44,44,40,40
29231,40,40,43,43
29232,38,38,41,41
29233,42,42,42,42
29234,41,41,39,39
29235,43,43,40,40
29236,46,46,45,45
29237,46,46,43,43
29238,44,44,40,40
29239,38,38,45,45
29240,42,42,50,50
29241,40,40,53,53
29242,42,42,52,52
29243,42,42,49,49
29244,40,40,49,49
29245,37,37,44,44
29246,34,34,46,46
29247,43,43,42,42
29248,44,44,40,40
29249,43,43,38,38
29250,45,45,39,39
29251,47,47,35,35
29252,49,49,35,35
29253,48,48,34,34
29254,43,43,36,36
29255,50,50,35,35
29256,50,50,36,36
29257,45,45,41,41
29258,42,42,39,39
29259,42,42,37,37
29260,44,44,42,42
29261,42,42,41,41
29262,41,41,42,42
29263,40,40,48,48
29264,40,40,53,53
29265,42,42,49,49
29266,44,44,53,53
29267,47,47,48,48
29268,46,46,50,50
29269,41,41,49,49
29270,42,42,43,43
29271,48,48,40,40
29272,48,48,41,41
29273,45,45,42,42
29274,48,48,38,38
29275,43,43,37,37
29276,46,46,35,35
29277,39,39,39,39
29278,42,42,39,39
29279,41,41,42,42
29280,37,37,39,39
29281,39,39,38,38
29282,42,42,40,40
29283,37,37,43,43
29284,40,40,37,37
29285,42,42,38,38
29286,46,46,40,40
29287,43,43,44,44
29288,39,39,47,47
29289,47,47,37,37
29290,47,47,42,42
29291,46,46,43,43
29292,46,46,46,46
29293,53,53,48,48
29294,50,50,43,43
29295,39,39,43,43
29296,34,34,41,41
29297,45,45,49,49
29298,49,49,49,49
29299,43,43,44,44
29300,41,41,41,41
29301,39,39,41,41
29302,36,36,40,40
29303,35,35,40,40
29304,33,33,42,42
29305,34,34,44,44
29306,37,37,44,44
29307,37,37,41,41
29308,40,40,43,43
29309,40,40,41,41
29310,35,35,44,44
29311,38,38,43,43
29312,37,37,44,44
29313,38,38,43,43
29314,38,38,40,40
29315,44,44,44,44
29316,44,44,45,45
29317,36,36,43,43
29318,38,38,50,50
29319,37,37,50,50
29320,37,37,51,51
29321,41,41,48,48
29322,40,40,53,53
29323,43,43,55,55
29324,41,41,52,52
29325,42,42,47,47
29326,37,37,54,54
29327,34,34,54,54
29328,36,36,49,49
29329,42,42,41,41
29330,42,42,40,40
29331,31,31,37,37
29332,32,32,35,35
29333,35,35,38,38
29334,38,38,42,42
29335,37,37,44,44
29336,35,35,42,42
29337,34,34,41,41
29338,36,36,47,47
29339,40,40,47,47
29340,40,40,45,45
29341,37,37,48,48
29342,37,37,44,44
29343,41,41,43,43
29344,45,45,46,46
29345,43,43,44,44
29346,46,46,41,41
29347,46,46,41,41
29348,50,50,42,42
29349,47,47,46,46
29350,49,49,44,44
29351,40,40,45,45
29352,41,41,48,48
29353,39,39,50,50
29354,41,41,48,48
29355,35,35,42,42
29356,38,38,44,44
29357,34,34,41,41
29358,39,39,44,44
29359,42,42,43,43
29360,42,42,47,47
29361,48,48,47,47
29362,47,47,45,45
29363,46,46,45,45
29364,49,49,46,46
29365,48,48,48,48
29366,51,51,40,40
29367,50,50,42,42
29368,46,46,48,48
29369,46,46,44,44
29370,45,45,45,45
29371,44,44,37,37
29372,42,42,40,40
29373,42,42,42,42
29374,39,39,38,38
29375,36,36,42,42
29376,35,35,44,44
29377,32,32,47,47
29378,33,33,42,42
29379,32,32,46,46
29380,35,35,46,46
29381,32,32,49,49
29382,37,37,47,47
29383,39,39,48,48
29384,42,42,46,46
29385,42,42,50,50
29386,41,41,56,56
29387,44,44,52,52
29388,43,43,48,48
29389,40,40,47,47
29390,41,41,43,43
29391,46,46,47,47
29392,44,44,44,44
29393,43,43,42,42
29394,43,43,41,41
29395,45,45,39,39
29396,48,48,37,37
29397,41,41,34,34
29398,47,47,33,33
29399,45,45,34,34
29400,42,42,38,38
29401,38,38,36,36
29402,40,40,39,39
29403,40,40,42,42
29404,33,33,39,39
29405,35,35,42,42
29406,38,38,43,43
29407,37,37,45,45
29408,35,35,45,45
29409,41,41,51,51
29410,46,46,48,48
29411,41,41,46,46
29412,42,42,48,48
29413,44,44,48,48
29414,45,45,41,41
29415,40,40,38,38
29416,38,38,38,38
29417,37,37,40,40
29418,34,34,39,39
29419,33,33,36,36
29420,35,35,36,36
29421,34,34,37,37
29422,34,34,37,37
29423,33,33,44,44
29424,40,40,42,42
29425,36,36,43,43
29426,41,41,46,46
29427,41,41,42,42
29428,43,43,47,47
29429,39,39,46,46
29430,36,36,47,47
29431,38,38,45,45
29432,39,39,49,49
29433,35,35,52,52
29434,37,37,52,52
29435,35,35,49,49
29436,33,33,49,49
29437,28,28,54,54
29438,30,30,51,51
29439,29,29,50,50
29440,30,30,47,47
29441,28,28,51,51
29442,32,32,50,50
29443,31,31,49,49
29444,33,33,47,47
29445,36,36,46,46
29446,38,38,52,52
29447,48,48,48,48
29448,40,40,46,46
29449,50,50,45,45
29450,47,47,47,47
29451,48,48,53,53
29452,53,53,48,48
29453,45,45,50,50
29454,48,48,43,43
29455,47,47,52,52
29456,45,45,41,41
29457,49,49,43,43
29458,52,52,40,40
29459,46,46,44,44
29460,45,45,40,40
29461,51,51,38,38
29462,51,51,34,34
29463,48,48,39,39
29464,45,45,38,38
29465,49,49,37,37
29466,48,48,42,42
29467,45,45,42,42
29468,41,41,43,43
29469,39,39,49,49
29470,40,40,48,48
29471,36,36,41,41
29472,35,35,43,43
29473,32,32,39,39
29474,33,33,41,41
29475,34,34,45,45
29476,32,32,40,40
29477,32,32,37,37
29478,29,29,42,42
29479,30,30,39,39
29480,32,32,39,39
29481,31,31,49,49
29482,32,32,43,43
29483,33,33,44,44
29484,32,32,49,49
29485,33,33,50,50
29486,34,34,43,43
29487,32,32,48,48
29488,34,34,50,50
29489,36,36,41,41
29490,35,35,41,41
29491,35,35,45,45
29492,37,37,45,45
29493,36,36,38,38
29494,39,39,35,35
29495,37,37,38,38
29496,42,42,32,32
29497,44,44,33,33
29498,41,41,32,32
29499,44,44,35,35
29500,42,42,33,33
29501,42,42,36,36
29502,39,39,36,36
29503,39,39,42,42
29504,43,43,42,42
29505,39,39,43,43
29506,40,40,45,45
29507,39,39,45,45
29508,36,36,40,40
29509,42,42,40,40
29510,40,40,36,36
29511,44,44,38,38
29512,40,40,35,35
29513,41,41,32,32
29514,41,41,30,30
29515,36,36,28,28
29516,37,37,32,32
29517,39,39,32,32
29518,38,38,30,30
29519,37,37,28,28
29520,39,39,32,32
29521,37,37,37,37
29522,41,41,34,34
29523,38,38,32,32
29524,39,39,39,39
29525,41,41,46,46
29526,42,42,45,45
29527,36,36,42,42
29528,41,41,44,44
29529,38,38,45,45
29530,34,34,49,49
29531,38,38,44,44
29532,40,40,42,42
29533,36,36,42,42
29534,44,44,44,44
29535,43,43,39,39
29536,49,49,39,39
29537,43,43,41,41
29538,47,47,46,46
29539,48,48,41,41
29540,54,54,39,39
29541,49,49,39,39
29542,53,53,42,42
29543,45,45,41,41
29544,41,41,40,40
29545,34,34,41,41
29546,34,34,43,43
29547,37,37,39,39
29548,31,31,45,45
29549,33,33,44,44
29550,38,38,46,46
29551,34,34,43,43
29552,39,39,44,44
29553,47,47,42,42
29554,42,42,42,42
29555,47,47,35,35
29556,45,45,34,34
29557,47,47,37,37
29558,44,44,36,36
29559,43,43,35,35
29560,38,38,31,31
29561,45,45,35,35
29562,42,42,41,41
29563,45,45,38,38
29564,42,42,40,40
29565,47,47,42,42
29566,44,44,44,44
29567,46,46,40,40
29568,42,42,44,44
29569,40,40,45,45
29570,39,39,51,51
29571,41,41,48,48
29572,37,37,46,46
29573,39,39,47,47
29574,41,41,46,46
29575,36,36,42,42
29576,38,38,44,44
29577,40,40,47,47
29578,37,37,43,43
29579,40,40,40,40
29580,40,40,42,42
29581,42,42,46,46
29582,35,35,44,44
29583,35,35,41,41
29584,32,32,41,41
29585,40,40,49,49
29586,40,40,51,51
29587,40,40,41,41
29588,39,39,42,42
29589,42,42,49,49
29590,41,41,47,47
29591,44,44,41,41
29592,40,40,43,43
29593,39,39,46,46
29594,38,38,50,50
29595,39,39,46,46
29596,37,37,47,47
29597,34,34,47,47
29598,35,35,45,45
29599,37,37,34,34
29600,41,41,34,34
29601,39,39,32,32
29602,34,34,30,30
29603,35,35,31,31
29604,33,33,28,28
29605,36,36,31,31
29606,36,36,33,33
29607,34,34,42,42
29608,35,35,43,43
29609,36,36,51,51
29610,43,43,50,50
29611,39,39,57,57
29612,38,38,51,51
29613,45,45,48,48
29614,49,49,49,49
29615,46,46,48,48
29616,44,44,49,49
29617,40,40,43,43
29618,38,38,41,41
29619,37,37,41,41
29620,35,35,45,45
29621,36,36,45,45
29622,36,36,43,43
29623,41,41,41,41
29624,36,36,47,47
29625,36,36,48,48
29626,36,36,53,53
29627,45,45,48,48
29628,46,46,45,45
29629,42,42,46,46
29630,41,41,41,41
29631,45,45,43,43
29632,45,45,40,40
29633,39,39,42,42
29634,44,44,41,41
29635,43,43,39,39
29636,46,46,40,40
29637,45,45,41,41
29638,45,45,43,43
29639,42,42,47,47
29640,41,41,45,45
29641,48,48,41,41
29642,50,50,38,38
29643,47,47,45,45
29644,46,46,43,43
29645,49,49,43,43
29646,50,50,44,44
29647,47,47,48,48
29648,47,47,45,45
29649,47,47,45,45
29650,39,39,47,47
29651,40,40,49,49
29652,41,41,47,47
29653,43,43,45,45
29654,32,32,42,42
29655,33,33,42,42
29656,40,40,41,41
29657,42,42,41,41
29658,40,40,42,42
29659,40,40,47,47
29660,45,45,45,45
29661,43,43,45,45
29662,46,46,49,49
29663,41,41,56,56
29664,45,45,51,51
29665,40,40,49,49
29666,40,40,49,49
29667,38,38,50,50
29668,42,42,54,54
29669,41,41,51,51
29670,48,48,50,50
29671,45,45,51,51
29672,44,44,46,46
29673,45,45,48,48
29674,48,48,49,49
29675,44,44,48,48
29676,44,44,46,46
29677,42,42,46,46
29678,49,49,43,43
29679,44,44,43,43
29680,40,40,39,39
29681,40,40,44,44
29682,45,45,42,42
29683,40,40,44,44
29684,40,40,42,42
29685,40,40,45,45
29686,39,39,44,44
29687,33,33,42,42
29688,32,32,39,39
29689,32,32,44,44
29690,35,35,43,43
29691,32,32,41,41
29692,38,38,37,37
29693,41,41,44,44
29694,43,43,43,43
29695,41,41,42,42
29696,44,44,44,44
29697,42,42,48,48
29698,37,37,47,47
29699,36,36,47,47
29700,35,35,50,50
29701,35,35,54,54
29702,29,29,45,45
29703,30,30,50,50
29704,34,34,50,50
29705,35,35,38,38
29706,38,38,40,40
29707,44,44,41,41
29708,44,44,37,37
29709,53,53,42,42
29710,46,46,42,42
29711,45,45,40,40
29712,46,46,44,44
29713,43,43,46,46
29714,45,45,43,43
29715,45,45,47,47
29716,45,45,49,49
29717,47,47,44,44
29718,46,46,48,48
29719,42,42,49,49
29720,40,40,48,48
29721,46,46,51,51
29722,48,48,48,48
29723,45,45,42,42
29724,45,45,47,47
29725,45,45,49,49
29726,51,51,45,45
29727,45,45,42,42
29728,43,43,40,40
29729,50,50,41,41
29730,46,46,40,40
29731,48,48,34,34
29732,40,40,39,39
29733,43,43,46,46
29734,37,37,45,45
29735,41,41,40,40
29736,37,37,48,48
29737,38,38,52,52
29738,36,36,49,49
29739,44,44,43,43
29740,41,41,41,41
29741,46,46,45,45
29742,44,44,36,36
29743,56,56,32,32
29744,50,50,31,31
29745,49,49,36,36
29746,44,44,32,32
29747,48,48,32,32
29748,44,44,34,34
29749,39,39,42,42
29750,36,36,42,42
29751,40,40,46,46
29752,38,38,47,47
29753,40,40,54,54
29754,42,42,51,51
29755,38,38,47,47
29756,38,38,43,43
29757,39,39,47,47
29758,43,43,44,44
29759,44,44,44,44
29760,42,42,43,43
29761,44,44,43,43
29762,44,44,43,43
29763,41,41,44,44
29764,39,39,47,47
29765,39,39,52,52
29766,41,41,52,52
29767,45,45,52,52
29768,43,43,50,50
29769,42,42,52,52
29770,43,43,49,49
29771,42,42,51,51
29772,41,41,48,48
29773,39,39,45,45
29774,40,40,50,50
29775,44,44,50,50
29776,39,39,44,44
29777,36,36,40,40
29778,35,35,44,44
29779,38,38,46,46
29780,38,38,40,40
29781,41,41,39,39
29782,39,39,42,42
29783,38,38,43,43
29784,40,40,37,37
29785,42,42,37,37
29786,39,39,41,41
29787,38,38,44,44
29788,43,43,40,40
29789,44,44,42,42
29790,39,39,46,46
29791,36,36,51,51
29792,32,32,48,48
29793,37,37,42,42
29794,34,34,44,44
29795,34,34,42,42
29796,35,35,36,36
29797,37,37,35,35
29798,39,39,34,34
29799,36,36,32,32
29800,36,36,33,33
29801,39,39,33,33
29802,40,40,31,31
29803,39,39,32,32
29804,37,37,36,36
29805,42,42,42,42
29806,43,43,44,44
29807,36,36,42,42
29808,38,38,45,45
29809,47,47,49,49
29810,44,44,48,48
29811,40,40,48,48
29812,36,36,47,47
29813,38,38,49,49
29814,39,39,52,52
29815,34,34,46,46
29816,32,32,38,38
29817,31,31,35,35
29818,34,34,40,40
29819,32,32,35,35
29820,33,33,33,33
29821,32,32,31,31
29822,35,35,34,34
29823,38,38,34,34
29824,41,41,31,31
29825,39,39,32,32
29826,44,44,37,37
29827,47,47,39,39
29828,42,42,40,40
29829,41,41,41,41
29830,41,41,41,41
29831,41,41,41,41
29832,41,41,42,42
29833,39,39,43,43
29834,37,37,44,44
29835,34,34,43,43
29836,36,36,48,48
29837,42,42,45,45
29838,37,37,41,41
29839,35,35,44,44
29840,38,38,50,50
29841,40,40,46,46
29842,46,46,41,41
29843,36,36,43,43
29844,37,37,42,42
29845,39,39,41,41
29846,42,42,42,42
29847,36,36,45,45
29848,35,35,44,44
29849,33,33,36,36
29850,31,31,33,33
29851,30,30,34,34
29852,29,29,34,34
29853,30,30,33,33
29854,35,35,33,33
29855,32,32,33,33
29856,35,35,33,33
29857,35,35,35,35
29858,38,38,33,33
29859,35,35,34,34
29860,39,39,40,40
29861,39,39,38,38
29862,44,44,37,37
29863,42,42,37,37
29864,43,43,43,43
29865,43,43,42,42
29866,43,43,45,45
29867,44,44,37,37
29868,43,43,41,41
29869,44,44,47,47
29870,45,45,47,47
29871,43,43,40,40
29872,37,37,48,48
29873,39,39,50,50
29874,36,36,45,45
29875,36,36,40,40
29876,34,34,45,45
29877,37,37,44,44
29878,39,39,41,41
29879,37,37,40,40
29880,38,38,40,40
29881,39,39,38,38
29882,48,48,37,37
29883,41,41,40,40
29884,39,39,43,43
29885,39,39,39,39
29886,42,42,41,41
29887,37,37,47,47
29888,38,38,45,45
29889,39,39,44,44
29890,42,42,41,41
29891,33,33,48,48
29892,31,31,43,43
29893,37,37,39,39
29894,37,37,39,39
29895,36,36,47,47
29896,38,38,49,49
29897,40,40,45,45
29898,36,36,46,46
29899,37,37,49,49
29900,38,38,52,52
29901,43,43,46,46
29902,43,43,45,45
29903,45,45,46,46
29904,42,42,40,40
29905,41,41,37,37
29906,43,43,36,36
29907,47,47,37,37
29908,45,45,38,38
29909,35,35,36,36
29910,37,37,38,38
29911,45,45,39,39
29912,42,42,40,40
29913,35,35,44,44
29914,34,34,47,47
29915,39,39,50,50
29916,40,40,39,39
29917,38,38,39,39
29918,38,38,37,37
29919,40,40,40,40
29920,43,43,41,41
29921,42,42,37,37
29922,43,43,38,38
29923,37,37,36,36
29924,37,37,38,38
29925,40,40,36,36
29926,37,37,39,39
29927,34,34,40,40
29928,31,31,42,42
29929,36,36,42,42
29930,34,34,39,39
29931,34,34,36,36
29932,35,35,38,38
29933,40,40,38,38
29934,40,40,39,39
29935,44,44,41,41
29936,40,40,40,40
29937,46,46,43,43
29938,45,45,41,41
29939,49,49,35,35
29940,43,43,36,36
29941,38,38,38,38
29942,34,34,37,37
29943,33,33,36,36
29944,32,32,34,34
29945,33,33,35,35
29946,32,32,36,36
29947,33,33,37,37
29948,33,33,43,43
29949,33,33,48,48
29950,34,34,45,45
29951,39,39,42,42
29952,41,41,46,46
29953,44,44,49,49
29954,41,41,47,47
29955,41,41,42,42
29956,36,36,42,42
29957,33,33,42,42
29958,34,34,41,41
29959,40,40,42,42
29960,39,39,41,41
29961,43,43,40,40
29962,38,38,41,41
29963,45,45,41,41
29964,39,39,41,41
29965,43,43,42,42
29966,37,37,42,42
29967,42,42,49,49
29968,37,37,41,41
29969,37,37,39,39
29970,32,32,38,38
29971,34,34,40,40
29972,33,33,40,40
29973,40,40,39,39
29974,39,39,37,37
29975,41,41,36,36
29976,41,41,40,40
29977,47,47,39,39
29978,44,44,41,41
29979,43,43,42,42
29980,42,42,45,45
29981,42,42,44,44
29982,44,44,47,47
29983,40,40,46,46
29984,37,37,46,46
29985,35,35,43,43
29986,42,42,37,37
29987,42,42,40,40
29988,44,44,39,39
29989,43,43,36,36
29990,43,43,35,35
29991,46,46,40,40
29992,47,47,41,41
29993,46,46,39,39
29994,43,43,38,38
29995,49,49,41,41
29996,45,45,42,42
29997,41,41,40,40
29998,38,38,41,41
29999,39,39,43,43
30000,41,41,43,43
30001,42,42,43,43
30002,37,37,38,38
30003,37,37,40,40
30004,37,37,40,40
30005,36,36,42,42
30006,34,34,43,43
30007,33,33,45,45
30008,35,35,39,39
30009,35,35,42,42
30010,36,36,47,47
30011,37,37,49,49
30012,37,37,44,44
30013,38,38,43,43
30014,38,38,53,53
30015,36,36,50,50
30016,38,38,45,45
30017,42,42,45,45
30018,42,42,46,46
30019,44,44,41,41
30020,41,41,38,38
30021,45,45,28,28
30022,43,43,30,30
30023,46,46,27,27
30024,46,46,28,28
30025,52,52,31,31
30026,49,49,33,33
30027,49,49,33,33
30028,48,48,36,36
30029,52,52,40,40
30030,48,48,40,40
30031,43,43,41,41
30032,41,41,40,40
30033,41,41,39,39
30034,38,38,41,41
30035,42,42,40,40
30036,39,39,37,37
30037,38,38,40,40
30038,40,40,39,39
30039,36,36,39,39
30040,36,36,35,35
30041,41,41,31,31
30042,46,46,37,37
30043,43,43,42,42
30044,46,46,41,41
30045,41,41,38,38
30046,42,42,38,38
30047,41,41,39,39
30048,38,38,39,39
30049,42,42,40,40
30050,42,42,38,38
30051,37,37,39,39
30052,43,43,39,39
30053,43,43,40,40
30054,41,41,38,38
30055,38,38,36,36
30056,44,44,38,38
30057,46,46,40,40
30058,43,43,47,47
30059,41,41,46,46
30060,44,44,48,48
30061,38,38,52,52
30062,37,37,49,49
30063,34,34,45,45
30064,34,34,42,42
30065,37,37,39,39
30066,38,38,40,40
30067,39,39,41,41
30068,42,42,35,35
30069,38,38,37,37
30070,41,41,40,40
30071,46,46,39,39
30072,46,46,40,40
30073,45,45,38,38
30074,50,50,43,43
30075,46,46,44,44
30076,48,48,40,40
30077,51,51,44,44
30078,46,46,41,41
30079,46,46,43,43
30080,51,51,43,43
30081,42,42,46,46
30082,39,39,44,44
30083,39,39,43,43
30084,40,40,41,41
30085,41,41,47,47
30086,40,40,43,43
30087,41,41,42,42
30088,42,42,42,42
30089,44,44,46,46
30090,45,45,40,40
30091,40,40,39,39
30092,42,42,37,37
30093,43,43,44,44
30094,44,44,43,43
30095,36,36,46,46
30096,38,38,49,49
30097,37,37,49,49
30098,42,42,42,42
30099,44,44,41,41
30100,44,44,43,43
30101,43,43,44,44
30102,47,47,42,42
30103,51,51,43,43
30104,43,43,44,44
30105,42,42,47,47
30106,46,46,40,40
30107,47,47,39,39
30108,46,46,49,49
30109,51,51,52,52
30110,51,51,47,47
30111,54,54,48,48
30112,55,55,53,53
30113,52,52,53,53
30114,53,53,49,49
30115,54,54,45,45
30116,50,50,47,47
30117,45,45,46,46
30118,41,41,48,48
30119,41,41,46,46
30120,38,38,50,50
30121,41,41,52,52
30122,40,40,50,50
30123,44,44,48,48
30124,36,36,49,49
30125,44,44,46,46
30126,47,47,45,45
30127,49,49,52,52
30128,42,42,50,50
30129,44,44,49,49
